"","H_DATE","H_URLTeam","A_URLTeam","H_Tpct","H_TLast10","H_HRpct","H_HRLast10","H_ARpct","H_ARLast10","A_Tpct","A_TLast10","A_HRpct","A_HRLast10","A_ARpct","A_ARLast10","H_Outcome"
"753","Wed, Jan 12","WSH","ORL",0.51219512195122,0.5,0.611111111111111,0.4,0.409090909090909,0.3,0.170731707317073,0.1,0.125,0.1,0.208333333333333,0.2,"1"
"754","Sat, Jan 15","WSH","POR",0.523809523809524,0.5,0.631578947368421,0.5,0.409090909090909,0.3,0.390243902439024,0.3,0.541666666666667,0.3,0.125,0.2,"0"
"755","Mon, Jan 17","WSH","PHI",0.511627906976744,0.5,0.6,0.4,0.409090909090909,0.3,0.595238095238095,0.9,0.470588235294118,0.4,0.666666666666667,0.8,"1"
"756","Wed, Jan 19","WSH","BKN",0.522727272727273,0.6,0.619047619047619,0.5,0.409090909090909,0.3,0.627906976744186,0.4,0.5,0.3,0.75,0.7,"0"
"757","Fri, Jan 21","WSH","TOR",0.511111111111111,0.5,0.590909090909091,0.5,0.409090909090909,0.3,0.5,0.6,0.545454545454545,0.8,0.473684210526316,0.3,"0"
"758","Sun, Jan 23","WSH","BOS",0.5,0.5,0.565217391304348,0.5,0.409090909090909,0.3,0.48936170212766,0.5,0.625,0.7,0.363636363636364,0.2,"0"
"759","Tue, Jan 25","WSH","LAC",0.48936170212766,0.4,0.541666666666667,0.4,0.409090909090909,0.3,0.479166666666667,0.4,0.538461538461538,0.5,0.380952380952381,0.4,"0"
"760","Sat, Feb 5","WSH","PHX",0.470588235294118,0.3,0.52,0.4,0.4,0.3,0.803921568627451,0.9,0.807692307692308,0.7,0.791666666666667,0.8,"0"
"761","Mon, Feb 7","WSH","MIA",0.461538461538462,0.2,0.5,0.3,0.4,0.3,0.62962962962963,0.6,0.782608695652174,0.9,0.533333333333333,0.5,"0"
"762","Thu, Feb 10","WSH","BKN",0.452830188679245,0.2,0.481481481481481,0.3,0.4,0.3,0.537037037037037,0.1,0.48,0.2,0.607142857142857,0.3,"1"
"763","Sat, Feb 12","WSH","SAC",0.462962962962963,0.2,0.5,0.3,0.4,0.3,0.368421052631579,0.3,0.451612903225806,0.5,0.24,0,"0"
"764","Mon, Feb 14","WSH","DET",0.454545454545455,0.2,0.482758620689655,0.2,0.4,0.3,0.214285714285714,0.1,0.296296296296296,0.4,0.142857142857143,0.1,"1"
"765","Fri, Feb 25","WSH","SA",0.46551724137931,0.4,0.5,0.3,0.407407407407407,0.4,0.389830508474576,0.5,0.357142857142857,0.3,0.4,0.4,"0"
"766","Tue, Mar 1","WSH","DET",0.45,0.4,0.483870967741935,0.2,0.428571428571429,0.5,0.245901639344262,0.3,0.310344827586207,0.3,0.193548387096774,0.3,"1"
"767","Fri, Mar 4","WSH","ATL",0.459016393442623,0.4,0.5,0.3,0.428571428571429,0.5,0.483870967741935,0.5,0.580645161290323,0.8,0.366666666666667,0.2,"0"
"768","Sun, Mar 6","WSH","IND",0.451612903225806,0.4,0.484848484848485,0.3,0.428571428571429,0.5,0.338461538461538,0.3,0.4375,0.2,0.21875,0.2,"1"
"769","Wed, Mar 16","WSH","DEN",0.432835820895522,0.3,0.5,0.4,0.375,0.3,0.594202898550725,0.7,0.625,0.7,0.583333333333333,0.7,"0"
"770","Sat, Mar 19","WSH","LAL",0.420289855072464,0.2,0.485714285714286,0.4,0.363636363636364,0.2,0.428571428571429,0.3,0.555555555555556,0.5,0.303030303030303,0.1,"1"
"771","Sun, Nov 14","ATL","MIL",0.307692307692308,0.2,0.75,0.75,0.125,0.125,0.461538461538462,0.4,0.25,0.25,0.625,0.625,"1"
"772","Mon, Nov 15","ATL","ORL",0.357142857142857,0.2,0.8,0.8,0.125,0.125,0.230769230769231,0.2,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,"1"
"773","Wed, Nov 17","ATL","BOS",0.4,0.3,0.833333333333333,0.833333333333333,0.125,0.125,0.5,0.5,0.25,0.25,0.555555555555556,0.555555555555556,"1"
"774","Sat, Nov 20","ATL","CHA",0.4375,0.4,0.857142857142857,0.857142857142857,0.125,0.125,0.588235294117647,0.5,0.714285714285714,0.714285714285714,0.444444444444444,0.444444444444444,"1"
"775","Mon, Nov 22","ATL","OKC",0.470588235294118,0.4,0.875,0.875,0.125,0.125,0.375,0.5,0.428571428571429,0.428571428571429,0.25,0.25,"1"
"776","Sat, Nov 27","ATL","NY",0.55,0.7,0.888888888888889,0.888888888888889,0.2,0.2,0.526315789473684,0.4,0.5,0.5,0.625,0.625,"0"
"777","Fri, Dec 3","ATL","PHI",0.545454545454545,0.8,0.8,0.8,0.272727272727273,0.3,0.5,0.3,0.444444444444444,0.444444444444444,0.5,0.4,"0"
"778","Sun, Dec 5","ATL","CHA",0.521739130434783,0.8,0.727272727272727,0.7,0.272727272727273,0.3,0.541666666666667,0.6,0.75,0.75,0.4,0.3,"0"
"779","Fri, Dec 10","ATL","BKN",0.52,0.7,0.666666666666667,0.6,0.333333333333333,0.3,0.68,0.7,0.666666666666667,0.7,0.75,0.8,"0"
"780","Mon, Dec 13","ATL","HOU",0.5,0.6,0.615384615384615,0.5,0.333333333333333,0.3,0.307692307692308,0.7,0.583333333333333,0.6,0.0769230769230769,0.1,"0"
"781","Fri, Dec 17","ATL","DEN",0.5,0.5,0.571428571428571,0.5,0.384615384615385,0.4,0.5,0.5,0.666666666666667,0.7,0.4,0.4,"0"
"782","Wed, Dec 22","ATL","ORL",0.482758620689655,0.4,0.533333333333333,0.4,0.384615384615385,0.4,0.193548387096774,0.2,0.181818181818182,0.2,0.210526315789474,0.1,"0"
"783","Mon, Dec 27","ATL","CHI",0.46875,0.3,0.5,0.3,0.466666666666667,0.6,0.666666666666667,0.7,0.714285714285714,0.7,0.6,0.6,"0"
"784","Wed, Jan 12","ATL","MIA",0.435897435897436,0.3,0.470588235294118,0.2,0.428571428571429,0.6,0.625,0.7,0.733333333333333,0.7,0.541666666666667,0.5,"0"
"785","Sat, Jan 15","ATL","NY",0.414634146341463,0.2,0.444444444444444,0.1,0.409090909090909,0.5,0.5,0.7,0.476190476190476,0.5,0.5,0.4,"0"
"786","Mon, Jan 17","ATL","MIL",0.404761904761905,0.2,0.421052631578947,0,0.409090909090909,0.5,0.6,0.5,0.666666666666667,0.7,0.565217391304348,0.6,"1"
"787","Wed, Jan 19","ATL","MIN",0.418604651162791,0.3,0.45,0.1,0.409090909090909,0.5,0.5,0.6,0.523809523809524,0.6,0.454545454545455,0.4,"1"
"788","Fri, Jan 21","ATL","MIA",0.431818181818182,0.4,0.476190476190476,0.2,0.409090909090909,0.5,0.644444444444444,0.7,0.736842105263158,0.8,0.56,0.6,"1"
"789","Wed, Jan 26","ATL","SAC",0.456521739130435,0.5,0.5,0.3,0.391304347826087,0.4,0.36734693877551,0.2,0.444444444444444,0.5,0.285714285714286,0.1,"1"
"790","Fri, Jan 28","ATL","BOS",0.468085106382979,0.5,0.521739130434783,0.4,0.391304347826087,0.4,0.510204081632653,0.7,0.6,0.6,0.391304347826087,0.3,"1"
"791","Sun, Jan 30","ATL","LAL",0.479166666666667,0.6,0.541666666666667,0.5,0.391304347826087,0.4,0.48,0.3,0.576923076923077,0.6,0.391304347826087,0.3,"1"
"792","Mon, Jan 31","ATL","TOR",0.489795918367347,0.7,0.56,0.6,0.391304347826087,0.4,0.51063829787234,0.4,0.5,0.7,0.5,0.4,"0"
"793","Thu, Feb 3","ATL","PHX",0.48,0.7,0.538461538461538,0.6,0.391304347826087,0.4,0.82,1,0.807692307692308,0.7,0.826086956521739,0.9,"1"
"794","Tue, Feb 8","ATL","IND",0.471698113207547,0.7,0.555555555555556,0.7,0.4,0.3,0.345454545454545,0.3,0.481481481481481,0.3,0.222222222222222,0.3,"1"
"795","Fri, Feb 11","ATL","SA",0.481481481481481,0.7,0.571428571428571,0.8,0.4,0.3,0.363636363636364,0.3,0.357142857142857,0.3,0.346153846153846,0.2,"0"
"796","Tue, Feb 15","ATL","CLE",0.464285714285714,0.5,0.551724137931034,0.8,0.384615384615385,0.3,0.614035087719298,0.7,0.653846153846154,0.8,0.566666666666667,0.6,"1"
"797","Sat, Feb 26","ATL","TOR",0.474576271186441,0.4,0.566666666666667,0.8,0.392857142857143,0.3,0.551724137931034,0.7,0.571428571428571,0.8,0.551724137931034,0.7,"1"
"798","Thu, Mar 3","ATL","CHI",0.475409836065574,0.4,0.580645161290323,0.8,0.379310344827586,0.3,0.629032258064516,0.6,0.75,0.8,0.517241379310345,0.3,"1"
"799","Fri, Mar 11","ATL","LAC",0.476923076923077,0.5,0.59375,0.8,0.375,0.3,0.514705882352941,0.7,0.575757575757576,0.7,0.441176470588235,0.5,"1"
"800","Sun, Mar 13","ATL","IND",0.484848484848485,0.6,0.606060606060606,0.8,0.375,0.3,0.338235294117647,0.4,0.454545454545455,0.3,0.235294117647059,0.3,"1"
"801","Mon, Mar 14","ATL","POR",0.492537313432836,0.6,0.617647058823529,0.8,0.375,0.3,0.393939393939394,0.4,0.470588235294118,0.3,0.290322580645161,0.3,"1"
"802","Fri, Mar 18","ATL","MEM",0.492753623188406,0.6,0.628571428571429,0.8,0.363636363636364,0.3,0.685714285714286,0.7,0.696969696969697,0.8,0.666666666666667,0.7,"1"
"803","Sun, Mar 20","ATL","NO",0.5,0.6,0.638888888888889,0.9,0.363636363636364,0.3,0.414285714285714,0.5,0.457142857142857,0.4,0.382352941176471,0.6,"0"
"804","Wed, Nov 10","PHX","POR",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.454545454545455,0.5,0.8,0.8,0,0,"1"
"805","Wed, Nov 17","PHX","DAL",0.769230769230769,0.9,0.714285714285714,0.714285714285714,0.8,0.8,0.692307692307692,0.7,0.833333333333333,0.833333333333333,0.5,0.5,"1"
"806","Fri, Nov 19","PHX","DAL",0.785714285714286,1,0.75,0.75,0.8,0.8,0.642857142857143,0.6,0.833333333333333,0.833333333333333,0.428571428571429,0.428571428571429,"1"
"807","Sun, Nov 21","PHX","DEN",0.8,1,0.777777777777778,0.777777777777778,0.8,0.8,0.5625,0.5,0.777777777777778,0.777777777777778,0.333333333333333,0.333333333333333,"1"
"808","Tue, Nov 30","PHX","GS",0.85,1,0.8,0.8,0.888888888888889,0.888888888888889,0.9,0.9,0.909090909090909,0.9,0.875,0.875,"1"
"809","Thu, Dec 2","PHX","DET",0.857142857142857,1,0.818181818181818,0.9,0.888888888888889,0.888888888888889,0.19047619047619,0.2,0.222222222222222,0.222222222222222,0.181818181818182,0.2,"1"
"810","Mon, Dec 6","PHX","SA",0.826086956521739,0.9,0.833333333333333,1,0.9,0.9,0.380952380952381,0.4,0.333333333333333,0.333333333333333,0.363636363636364,0.4,"1"
"811","Fri, Dec 10","PHX","BOS",0.833333333333333,0.9,0.846153846153846,1,0.9,0.9,0.5,0.5,0.555555555555556,0.555555555555556,0.4375,0.3,"1"
"812","Thu, Dec 16","PHX","WSH",0.814814814814815,0.8,0.857142857142857,1,0.75,0.8,0.517241379310345,0.3,0.727272727272727,0.7,0.411764705882353,0.3,"1"
"813","Sun, Dec 19","PHX","CHA",0.821428571428571,0.8,0.866666666666667,1,0.75,0.8,0.516129032258065,0.3,0.636363636363636,0.6,0.421052631578947,0.4,"1"
"814","Thu, Dec 23","PHX","OKC",0.833333333333333,0.8,0.875,1,0.769230769230769,0.8,0.366666666666667,0.5,0.333333333333333,0.2,0.357142857142857,0.5,"1"
"815","Sat, Dec 25","PHX","GS",0.838709677419355,0.8,0.882352941176471,1,0.769230769230769,0.8,0.8125,0.7,0.882352941176471,0.9,0.714285714285714,0.7,"0"
"816","Mon, Dec 27","PHX","MEM",0.8125,0.7,0.833333333333333,0.9,0.769230769230769,0.8,0.588235294117647,0.6,0.611111111111111,0.6,0.6,0.7,"0"
"817","Wed, Dec 29","PHX","OKC",0.787878787878788,0.7,0.789473684210526,0.8,0.769230769230769,0.8,0.363636363636364,0.5,0.375,0.3,0.3125,0.3,"1"
"818","Thu, Jan 6","PHX","LAC",0.783783783783784,0.7,0.8,0.8,0.75,0.7,0.5,0.3,0.545454545454545,0.4,0.466666666666667,0.5,"1"
"819","Sat, Jan 8","PHX","MIA",0.789473684210526,0.7,0.80952380952381,0.8,0.75,0.7,0.615384615384615,0.7,0.733333333333333,0.7,0.521739130434783,0.5,"0"
"820","Sat, Jan 22","PHX","IND",0.795454545454545,0.8,0.772727272727273,0.7,0.80952380952381,0.8,0.369565217391304,0.3,0.521739130434783,0.5,0.227272727272727,0.2,"1"
"821","Mon, Jan 24","PHX","UTAH",0.8,0.9,0.782608695652174,0.7,0.80952380952381,0.8,0.638297872340426,0.3,0.608695652173913,0.5,0.652173913043478,0.5,"1"
"822","Fri, Jan 28","PHX","MIN",0.808510638297872,0.9,0.791666666666667,0.7,0.818181818181818,0.9,0.5,0.6,0.545454545454545,0.6,0.44,0.5,"1"
"823","Sun, Jan 30","PHX","SA",0.8125,0.9,0.8,0.7,0.818181818181818,0.9,0.38,0.4,0.36,0.3,0.375,0.4,"1"
"824","Tue, Feb 1","PHX","BKN",0.816326530612245,1,0.807692307692308,0.7,0.818181818181818,0.9,0.591836734693878,0.4,0.5,0.3,0.708333333333333,0.6,"1"
"825","Thu, Feb 10","PHX","MIL",0.814814814814815,0.9,0.814814814814815,0.7,0.807692307692308,0.9,0.625,0.8,0.666666666666667,0.6,0.571428571428571,0.6,"1"
"826","Sat, Feb 12","PHX","ORL",0.818181818181818,0.9,0.821428571428571,0.8,0.807692307692308,0.9,0.228070175438596,0.5,0.208333333333333,0.3,0.25,0.3,"1"
"827","Tue, Feb 15","PHX","LAC",0.821428571428571,0.9,0.827586206896552,0.9,0.807692307692308,0.9,0.491525423728814,0.5,0.551724137931034,0.4,0.413793103448276,0.5,"1"
"828","Wed, Feb 16","PHX","HOU",0.824561403508772,0.9,0.833333333333333,0.9,0.807692307692308,0.9,0.267857142857143,0.1,0.32,0.1,0.233333333333333,0.4,"1"
"829","Fri, Feb 25","PHX","NO",0.830508474576271,0.9,0.838709677419355,0.9,0.814814814814815,0.9,0.389830508474576,0.5,0.448275862068966,0.5,0.344827586206897,0.4,"0"
"830","Sun, Feb 27","PHX","UTAH",0.816666666666667,0.8,0.8125,0.9,0.814814814814815,0.9,0.627118644067797,0.7,0.67741935483871,0.7,0.555555555555556,0.1,"0"
"831","Wed, Mar 2","PHX","POR",0.80327868852459,0.8,0.787878787878788,0.8,0.814814814814815,0.9,0.409836065573771,0.4,0.484848484848485,0.4,0.333333333333333,0.6,"1"
"832","Fri, Mar 4","PHX","NY",0.806451612903226,0.8,0.794117647058823,0.8,0.814814814814815,0.9,0.403225806451613,0.1,0.419354838709677,0.3,0.4,0.2,"1"
"833","Fri, Mar 11","PHX","TOR",0.803030303030303,0.7,0.8,0.8,0.8,0.8,0.538461538461538,0.4,0.548387096774194,0.6,0.545454545454545,0.6,"0"
"834","Sun, Mar 13","PHX","LAL",0.791044776119403,0.6,0.777777777777778,0.7,0.8,0.8,0.439393939393939,0.3,0.542857142857143,0.5,0.3,0.1,"1"
"835","Fri, Mar 18","PHX","CHI",0.8,0.7,0.783783783783784,0.7,0.8125,0.8,0.594202898550725,0.3,0.705882352941177,0.6,0.470588235294118,0.3,"1"
"836","Sun, Nov 7","NY","CLE",0.666666666666667,0.666666666666667,0.5,0.5,0.75,0.75,0.6,0.6,0.5,0.5,0.571428571428571,0.571428571428571,"0"
"837","Wed, Nov 10","NY","MIL",0.636363636363636,0.6,0.4,0.4,0.8,0.8,0.454545454545455,0.4,0.25,0.25,0.666666666666667,0.666666666666667,"0"
"838","Mon, Nov 15","NY","IND",0.538461538461538,0.5,0.333333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.428571428571429,0.5,0.6,0.6,0.25,0.25,"1"
"839","Wed, Nov 17","NY","ORL",0.571428571428571,0.5,0.428571428571429,0.428571428571429,0.833333333333333,0.833333333333333,0.214285714285714,0.2,0.166666666666667,0.166666666666667,0.285714285714286,0.285714285714286,"0"
"840","Sat, Nov 20","NY","HOU",0.533333333333333,0.4,0.375,0.375,0.833333333333333,0.833333333333333,0.0666666666666667,0,0.2,0.2,0,0,"1"
"841","Tue, Nov 23","NY","LAL",0.529411764705882,0.4,0.444444444444444,0.444444444444444,0.714285714285714,0.714285714285714,0.5,0.4,0.636363636363636,0.7,0.333333333333333,0.333333333333333,"1"
"842","Fri, Nov 26","NY","PHX",0.555555555555556,0.5,0.5,0.5,0.714285714285714,0.714285714285714,0.833333333333333,1,0.777777777777778,0.777777777777778,0.875,0.875,"0"
"843","Thu, Dec 2","NY","CHI",0.523809523809524,0.4,0.454545454545455,0.4,0.666666666666667,0.666666666666667,0.636363636363636,0.6,0.6,0.6,0.636363636363636,0.6,"0"
"844","Sat, Dec 4","NY","DEN",0.5,0.4,0.416666666666667,0.4,0.666666666666667,0.666666666666667,0.476190476190476,0.3,0.7,0.7,0.3,0.3,"0"
"845","Sun, Dec 12","NY","MIL",0.461538461538462,0.3,0.384615384615385,0.3,0.583333333333333,0.5,0.62962962962963,0.8,0.666666666666667,0.7,0.571428571428571,0.5,"0"
"846","Tue, Dec 14","NY","GS",0.444444444444444,0.3,0.357142857142857,0.3,0.583333333333333,0.5,0.814814814814815,0.7,0.866666666666667,0.9,0.727272727272727,0.7,"0"
"847","Tue, Dec 21","NY","DET",0.433333333333333,0.2,0.333333333333333,0.3,0.571428571428571,0.5,0.172413793103448,0.1,0.142857142857143,0.1,0.142857142857143,0.2,"1"
"848","Thu, Dec 23","NY","WSH",0.451612903225806,0.3,0.375,0.4,0.571428571428571,0.5,0.516129032258065,0.3,0.727272727272727,0.7,0.421052631578947,0.4,"0"
"849","Sat, Dec 25","NY","ATL",0.4375,0.3,0.352941176470588,0.3,0.571428571428571,0.5,0.483870967741935,0.4,0.533333333333333,0.4,0.466666666666667,0.6,"1"
"850","Tue, Jan 4","NY","IND",0.459459459459459,0.5,0.388888888888889,0.4,0.555555555555556,0.5,0.378378378378378,0.3,0.578947368421053,0.5,0.176470588235294,0.2,"1"
"851","Thu, Jan 6","NY","BOS",0.473684210526316,0.6,0.421052631578947,0.4,0.555555555555556,0.5,0.473684210526316,0.4,0.611111111111111,0.6,0.368421052631579,0.2,"1"
"852","Mon, Jan 10","NY","SA",0.475,0.6,0.45,0.4,0.526315789473684,0.4,0.384615384615385,0.4,0.4375,0.5,0.363636363636364,0.4,"1"
"853","Wed, Jan 12","NY","DAL",0.48780487804878,0.6,0.476190476190476,0.5,0.526315789473684,0.4,0.55,0.7,0.555555555555556,0.4,0.523809523809524,0.6,"1"
"854","Mon, Jan 17","NY","CHA",0.511627906976744,0.7,0.5,0.6,0.5,0.4,0.534883720930233,0.7,0.705882352941177,0.7,0.44,0.5,"0"
"855","Tue, Jan 18","NY","MIN",0.5,0.6,0.478260869565217,0.6,0.5,0.4,0.488372093023256,0.5,0.523809523809524,0.6,0.428571428571429,0.4,"0"
"856","Thu, Jan 20","NY","NO",0.488888888888889,0.5,0.458333333333333,0.6,0.5,0.4,0.363636363636364,0.4,0.45,0.6,0.260869565217391,0.3,"0"
"857","Sun, Jan 23","NY","LAC",0.478260869565217,0.5,0.44,0.6,0.5,0.4,0.48936170212766,0.4,0.538461538461538,0.5,0.4,0.4,"1"
"858","Mon, Jan 31","NY","SAC",0.46,0.4,0.461538461538462,0.6,0.478260869565217,0.4,0.352941176470588,0.2,0.444444444444444,0.5,0.260869565217391,0,"1"
"859","Wed, Feb 2","NY","MEM",0.470588235294118,0.4,0.481481481481481,0.7,0.478260869565217,0.4,0.660377358490566,0.6,0.666666666666667,0.7,0.64,0.7,"0"
"860","Mon, Feb 14","NY","OKC",0.43859649122807,0.2,0.464285714285714,0.6,0.428571428571429,0.2,0.303571428571429,0.3,0.346153846153846,0.3,0.275862068965517,0.3,"0"
"861","Wed, Feb 16","NY","BKN",0.431034482758621,0.2,0.448275862068966,0.5,0.428571428571429,0.2,0.526315789473684,0.1,0.461538461538462,0.2,0.566666666666667,0.2,"0"
"862","Fri, Feb 25","NY","MIA",0.423728813559322,0.2,0.433333333333333,0.4,0.428571428571429,0.2,0.644067796610169,0.6,0.76,0.8,0.575757575757576,0.7,"0"
"863","Sun, Feb 27","NY","PHI",0.416666666666667,0.2,0.419354838709677,0.3,0.428571428571429,0.2,0.610169491525424,0.6,0.571428571428571,0.7,0.666666666666667,0.8,"0"
"864","Wed, Mar 16","NY","POR",0.411764705882353,0.3,0.40625,0.2,0.428571428571429,0.4,0.388059701492537,0.3,0.470588235294118,0.3,0.28125,0.2,"1"
"865","Fri, Mar 18","NY","WSH",0.420289855072464,0.4,0.424242424242424,0.3,0.428571428571429,0.4,0.426470588235294,0.2,0.5,0.4,0.363636363636364,0.2,"1"
"866","Sun, Mar 20","NY","UTAH",0.428571428571429,0.5,0.441176470588235,0.4,0.428571428571429,0.4,0.628571428571429,0.6,0.694444444444444,0.9,0.545454545454545,0.3,"0"
"867","Mon, Nov 8","CHI","BKN",0.666666666666667,0.666666666666667,0.6,0.6,1,1,0.7,0.7,0.6,0.6,0.75,0.75,"1"
"868","Wed, Nov 10","CHI","DAL",0.7,0.7,0.666666666666667,0.666666666666667,1,1,0.7,0.7,0.8,0.8,0.5,0.5,"1"
"869","Sun, Nov 21","CHI","NY",0.6875,0.6,0.714285714285714,0.714285714285714,0.625,0.625,0.5625,0.4,0.375,0.375,0.714285714285714,0.714285714285714,"1"
"870","Mon, Nov 22","CHI","IND",0.705882352941177,0.6,0.75,0.75,0.625,0.625,0.388888888888889,0.5,0.666666666666667,0.666666666666667,0.181818181818182,0.2,"0"
"871","Sat, Nov 27","CHI","MIA",0.65,0.6,0.666666666666667,0.666666666666667,0.6,0.6,0.631578947368421,0.5,0.833333333333333,0.833333333333333,0.5,0.5,"0"
"872","Mon, Nov 29","CHI","CHA",0.619047619047619,0.5,0.6,0.6,0.6,0.6,0.590909090909091,0.8,0.75,0.75,0.461538461538462,0.3,"1"
"873","Mon, Dec 6","CHI","DEN",0.666666666666667,0.6,0.636363636363636,0.6,0.666666666666667,0.6,0.5,0.3,0.7,0.7,0.363636363636364,0.3,"1"
"874","Sun, Dec 19","CHI","LAL",0.62962962962963,0.5,0.666666666666667,0.6,0.642857142857143,0.6,0.533333333333333,0.6,0.5625,0.5,0.461538461538462,0.5,"1"
"875","Mon, Dec 20","CHI","HOU",0.642857142857143,0.6,0.692307692307692,0.7,0.642857142857143,0.6,0.333333333333333,0.6,0.538461538461538,0.6,0.1875,0.3,"1"
"876","Sun, Dec 26","CHI","IND",0.655172413793103,0.7,0.714285714285714,0.7,0.642857142857143,0.6,0.424242424242424,0.5,0.588235294117647,0.5,0.2,0.3,"1"
"877","Wed, Dec 29","CHI","ATL",0.67741935483871,0.8,0.733333333333333,0.8,0.6,0.6,0.454545454545455,0.3,0.5,0.3,0.4375,0.6,"1"
"878","Mon, Jan 3","CHI","ORL",0.705882352941177,0.8,0.75,0.8,0.647058823529412,0.6,0.189189189189189,0.2,0.142857142857143,0.2,0.227272727272727,0.2,"1"
"879","Fri, Jan 7","CHI","WSH",0.714285714285714,0.8,0.764705882352941,0.8,0.647058823529412,0.6,0.5,0.4,0.625,0.5,0.428571428571429,0.3,"1"
"880","Tue, Jan 11","CHI","DET",0.702702702702703,0.9,0.777777777777778,0.8,0.666666666666667,0.7,0.230769230769231,0.4,0.277777777777778,0.3,0.15,0.1,"1"
"881","Wed, Jan 12","CHI","BKN",0.710526315789474,0.9,0.789473684210526,0.9,0.666666666666667,0.7,0.641025641025641,0.4,0.5,0.4,0.777777777777778,0.8,"0"
"882","Fri, Jan 14","CHI","GS",0.692307692307692,0.8,0.75,0.9,0.666666666666667,0.7,0.731707317073171,0.5,0.85,0.8,0.6,0.5,"0"
"883","Wed, Jan 19","CHI","CLE",0.642857142857143,0.5,0.714285714285714,0.8,0.6,0.6,0.6,0.7,0.55,0.7,0.625,0.6,"1"
"884","Wed, Jan 26","CHI","TOR",0.630434782608696,0.3,0.727272727272727,0.8,0.521739130434783,0.3,0.511111111111111,0.5,0.5,0.7,0.5,0.4,"1"
"885","Sun, Jan 30","CHI","POR",0.625,0.3,0.739130434782609,0.8,0.541666666666667,0.4,0.428571428571429,0.6,0.538461538461538,0.4,0.318181818181818,0.6,"1"
"886","Tue, Feb 1","CHI","ORL",0.63265306122449,0.4,0.75,0.8,0.541666666666667,0.4,0.215686274509804,0.4,0.181818181818182,0.2,0.214285714285714,0.3,"1"
"887","Sun, Feb 6","CHI","PHI",0.634615384615385,0.6,0.76,0.8,0.5,0.3,0.596153846153846,0.6,0.583333333333333,0.8,0.62962962962963,0.8,"0"
"888","Mon, Feb 7","CHI","PHX",0.622641509433962,0.5,0.730769230769231,0.7,0.5,0.3,0.807692307692308,0.9,0.807692307692308,0.7,0.8,0.9,"0"
"889","Fri, Feb 11","CHI","MIN",0.618181818181818,0.6,0.703703703703704,0.6,0.518518518518518,0.3,0.527272727272727,0.7,0.6,0.8,0.448275862068966,0.4,"1"
"890","Sat, Feb 12","CHI","OKC",0.625,0.6,0.714285714285714,0.6,0.518518518518518,0.3,0.309090909090909,0.3,0.346153846153846,0.3,0.285714285714286,0.3,"1"
"891","Mon, Feb 14","CHI","SA",0.631578947368421,0.6,0.724137931034483,0.6,0.518518518518518,0.3,0.385964912280702,0.5,0.357142857142857,0.3,0.392857142857143,0.4,"1"
"892","Wed, Feb 16","CHI","SAC",0.637931034482759,0.7,0.733333333333333,0.7,0.518518518518518,0.3,0.372881355932203,0.4,0.451612903225806,0.5,0.259259259259259,0.1,"1"
"893","Thu, Feb 24","CHI","ATL",0.644067796610169,0.7,0.741935483870968,0.8,0.518518518518518,0.3,0.482758620689655,0.5,0.551724137931034,0.8,0.392857142857143,0.3,"1"
"894","Sat, Feb 26","CHI","MEM",0.65,0.7,0.75,0.8,0.518518518518518,0.3,0.672131147540984,0.7,0.689655172413793,0.9,0.67741935483871,0.7,"0"
"895","Fri, Mar 4","CHI","MIL",0.619047619047619,0.6,0.727272727272727,0.7,0.517241379310345,0.3,0.603174603174603,0.6,0.636363636363636,0.6,0.551724137931034,0.5,"0"
"896","Sat, Mar 12","CHI","CLE",0.606060606060606,0.5,0.705882352941177,0.6,0.483870967741935,0.3,0.575757575757576,0.3,0.633333333333333,0.8,0.514285714285714,0.3,"1"
"897","Wed, Nov 10","CLE","WSH",0.636363636363636,0.7,0.666666666666667,0.666666666666667,0.571428571428571,0.571428571428571,0.7,0.7,0.8,0.8,0.5,0.5,"0"
"898","Fri, Nov 12","CLE","DET",0.583333333333333,0.7,0.5,0.5,0.571428571428571,0.571428571428571,0.2,0.2,0.25,0.25,0.2,0.2,"1"
"899","Sat, Nov 13","CLE","BOS",0.615384615384615,0.7,0.6,0.6,0.571428571428571,0.571428571428571,0.5,0.6,0.25,0.25,0.571428571428571,0.571428571428571,"1"
"900","Mon, Nov 15","CLE","BOS",0.642857142857143,0.7,0.666666666666667,0.666666666666667,0.571428571428571,0.571428571428571,0.461538461538462,0.5,0.25,0.25,0.5,0.5,"0"
"901","Thu, Nov 18","CLE","GS",0.5625,0.6,0.571428571428571,0.571428571428571,0.625,0.625,0.857142857142857,0.8,0.875,0.875,0.8,0.8,"0"
"902","Mon, Nov 22","CLE","BKN",0.529411764705882,0.6,0.5,0.5,0.625,0.625,0.705882352941177,0.8,0.625,0.625,0.75,0.75,"0"
"903","Wed, Nov 24","CLE","PHX",0.5,0.5,0.444444444444444,0.444444444444444,0.625,0.625,0.823529411764706,1,0.777777777777778,0.777777777777778,0.857142857142857,0.857142857142857,"0"
"904","Sat, Nov 27","CLE","ORL",0.473684210526316,0.4,0.4,0.4,0.625,0.625,0.2,0.2,0.125,0.125,0.272727272727273,0.3,"1"
